taxa	log2fold_1hr
Phvul.008G130700.1	0.07
Phvul.008G130800.1	0.18
Phvul.008G130900.1	0.53
Phvul.008G131000.1	-0.3
Phvul.008G131100.1	-0.94
Phvul.008G131200.1	NA
Phvul.008G131300.1	0.09
Phvul.008G131400.1	0.3
Phvul.008G131500.1	0.39
Phvul.008G131600.1	NA
Phvul.008G131600.1	NA
Phvul.008G131700.1	NA
Phvul.008G131800.1	NA
Phvul.008G131900.1	NA
Phvul.008G132000.1	-0.47
Phvul.008G132100.1	NA
Phvul.008G132200.1	0.38
Phvul.008G132300.1	0.49
Phvul.008G132400.1	-0.2
Phvul.008G132500.1	0.02
Phvul.008G132600.1	-0.23
Phvul.008G132700.1	-0.5
Phvul.008G132800.1	-0.54
Phvul.008G132900.1	-0.27
Phvul.008G133000.1	-0.42
Phvul.008G133100.1	0.78
Phvul.008G133200.1	NA
Phvul.008G133300.1	NA
Phvul.008G133300.1	0.79
Phvul.008G133400.1	0.17
Phvul.008G133500.1	-0.34
Phvul.008G133600.1	-1.61
Phvul.008G133700.1	-0.17
Phvul.008G133800.1	-0.67
Phvul.008G133900.1	-0.01
Phvul.008G134000.1	0.78
Phvul.008G134100.1	-1.43
Phvul.008G134200.1	0.13
Phvul.008G134300.1	-0.1
Phvul.008G134400.1	-0.1
Phvul.008G134500.1	0.49
Phvul.008G134600.1	0.51
Phvul.008G134700.1	-0.06
Phvul.008G134800.1	1.72
Phvul.008G134900.1	0.42
Phvul.008G135000.1	-0.19
Phvul.008G135100.1	-0.28
Phvul.008G135200.1	0.08
Phvul.008G135300.1	2.82
Phvul.008G135400.1	NA
Phvul.008G135400.1	NA
Phvul.008G135500.1	-0.05
Phvul.008G135600.1	1.28
Phvul.008G135700.1	0.59
Phvul.008G135800.1	NA
Phvul.008G135900.1	NA
Phvul.008G135900.1	-0.01
Phvul.008G136000.1	-0.2
Phvul.008G136100.1	0.18
Phvul.008G136200.1	-0.11
Phvul.008G136300.1	-1.14
Phvul.008G136400.1	0.71
Phvul.008G136500.1	NA
Phvul.008G136600.1	0.38
Phvul.008G136700.1	-0.88
Phvul.008G136800.1	-0.72
Phvul.008G136900.1	0.16
Phvul.008G137000.1	NA
Phvul.008G137100.1	-0.16
Phvul.008G137200.1	0.37
Phvul.008G137300.1	0.24
Phvul.008G137400.1	-0.16
Phvul.008G137500.1	-0.52
Phvul.008G137600.1	0
Phvul.008G137600.1	0.44
Phvul.008G137700.1	0.17
Phvul.008G137800.1	-0.4
Phvul.008G137900.1	0.72
Phvul.008G138000.1	-0.12
Phvul.008G138100.1	-0.6
Phvul.008G138200.1	0.21
Phvul.008G138300.1	0.07
Phvul.008G138400.1	-0.08
Phvul.008G138500.1	-0.08
Phvul.008G138600.1	-0.18
Phvul.008G138700.1	NA
Phvul.008G138800.1	NA
Phvul.008G138900.1	-0.24
Phvul.008G139000.1	0.04
Phvul.008G139100.1	-0.19
Phvul.008G139200.1	1.31
Phvul.008G139300.1	0.16
Phvul.008G139400.1	-0.27
Phvul.008G139500.1	-0.11
Phvul.008G139600.1	0
Phvul.008G139700.1	0
Phvul.008G139800.1	0.25
Phvul.008G139900.1	1.61
Phvul.008G140000.1	0.47
Phvul.008G140100.1	NA
Phvul.008G140200.1	NA
Phvul.008G140300.1	-0.07
Phvul.008G140400.1	2.29
Phvul.008G140500.1	2.58
Phvul.008G140600.1	0.27
Phvul.008G140700.1	0.49
Phvul.008G140800.1	2.34
Phvul.008G140900.1	NA
Phvul.008G141000.1	1.22
Phvul.008G141100.1	0.31
Phvul.008G141200.1	NA
Phvul.008G141300.1	-1.05
Phvul.008G141400.1	0.21
Phvul.008G141500.1	0.32
Phvul.008G141600.1	NA
Phvul.008G141700.1	NA
Phvul.008G141800.1	0.26
Phvul.008G141900.1	-0.12
Phvul.008G142000.1	0.14
Phvul.008G142100.1	-1.52
Phvul.008G142200.1	0.48
Phvul.008G142300.1	0.03
Phvul.008G142400.1	-0.05
Phvul.008G142500.1	-0.95
Phvul.008G142600.1	NA
Phvul.008G142700.1	0.29
Phvul.008G142800.1	0.37
Phvul.008G142900.1	-0.05
Phvul.008G143000.1	0.09
Phvul.008G143100.1	NA
Phvul.008G143200.1	-0.46
Phvul.008G143300.1	0.08
Phvul.008G143400.1	-1.24
Phvul.008G143500.1	NA
Phvul.008G143600.1	-0.27
Phvul.008G143700.1	-0.53
Phvul.008G143800.1	-0.05
Phvul.008G143900.1	0.96
Phvul.008G144000.1	0.1
Phvul.008G144100.1	0
Phvul.008G144200.1	0.93
Phvul.008G144300.1	-0.8
Phvul.008G144400.1	-0.31
Phvul.008G144500.1	-0.68
Phvul.008G144600.1	0
Phvul.008G144700.1	NA
Phvul.008G144800.1	-0.45
Phvul.008G144900.1	-0.76
Phvul.008G145000.1	NA
Phvul.008G145100.1	-0.83
Phvul.008G145200.1	-0.61
Phvul.008G145300.1	-0.13
Phvul.008G145300.1	NA
Phvul.008G145400.1	-0.27
Phvul.008G145500.1	-0.41
Phvul.008G145600.1	-0.69
Phvul.008G145700.1	NA
Phvul.008G145800.1	-0.54
Phvul.008G145900.1	-0.19
Phvul.008G146000.1	1.32
Phvul.008G146100.1	-0.42
Phvul.008G146200.1	NA
Phvul.008G146300.1	NA
Phvul.008G146400.1	0
Phvul.008G146500.1	NA
Phvul.008G146600.1	-0.95
Phvul.008G146700.1	-0.23
Phvul.008G146800.1	-0.01
Phvul.008G146900.1	0.81
Phvul.008G147000.1	NA
Phvul.008G147100.1	-0.22
Phvul.008G147200.1	-1.1
Phvul.008G147300.1	NA
Phvul.008G147300.1	0.25
Phvul.008G147400.1	-0.3
Phvul.008G147500.1	0.29
Phvul.008G147600.1	0
Phvul.008G147700.1	0.2
Phvul.008G147800.1	NA
Phvul.008G147900.1	0.76
Phvul.008G148000.1	0.1
Phvul.008G148000.1	-0.03
Phvul.008G148100.1	0.65
Phvul.008G148200.1	0.81
Phvul.008G148300.1	0.18
Phvul.008G148400.1	0.13
Phvul.008G148500.1	0.18
Phvul.008G148600.1	0.32
Phvul.008G148700.1	0.14
Phvul.008G148800.1	-0.14
Phvul.008G148900.1	NA
Phvul.008G149000.1	NA
Phvul.008G149100.1	NA
Phvul.008G149200.1	NA
Phvul.008G149300.1	-0.33
Phvul.008G149400.1	0.02
Phvul.008G149500.1	-0.84
Phvul.008G149600.1	1.94
Phvul.008G149700.1	0
Phvul.008G149800.1	1.15
Phvul.008G149900.1	NA
Phvul.008G150000.1	-0.39
Phvul.008G150100.1	0.23
Phvul.008G150200.1	0.1
Phvul.008G150300.1	1.27
Phvul.008G150400.1	-0.35
Phvul.008G150500.1	-0.09
Phvul.008G150500.1	NA
Phvul.008G150600.1	NA
Phvul.008G150700.1	0.25
Phvul.008G150800.1	NA
Phvul.008G150800.1	NA
Phvul.008G150900.1	NA
Phvul.008G150900.1	NA
Phvul.008G151000.1	NA
Phvul.008G151000.1	NA
Phvul.008G151100.1	NA
Phvul.008G151200.1	NA
Phvul.008G151300.1	NA
Phvul.008G151300.1	NA
Phvul.008G151400.1	NA
Phvul.008G151400.1	NA
Phvul.008G151500.1	NA
Phvul.008G151600.1	-0.41
Phvul.008G151700.1	NA
Phvul.008G151800.1	-0.1
Phvul.008G151900.1	NA
Phvul.008G152000.1	-0.42
Phvul.008G152100.1	0
Phvul.008G152200.1	-0.59
Phvul.008G152300.1	-1.47
Phvul.008G152400.1	-0.69
Phvul.008G152500.1	-0.3
Phvul.008G152600.1	-0.18
Phvul.008G152700.1	-0.28
Phvul.008G152800.1	-0.41
Phvul.008G152900.1	-0.26
Phvul.008G153000.1	0.16
Phvul.008G153100.1	-0.08
Phvul.008G153200.1	0.38
Phvul.008G153300.1	-0.26
Phvul.008G153400.1	-0.33
Phvul.008G153500.1	-0.14
Phvul.008G153600.1	0.33
Phvul.008G153700.1	0.12
Phvul.008G153800.1	-0.03
Phvul.008G153900.1	-0.59
Phvul.008G154000.1	-0.36
Phvul.008G154100.1	-0.47
Phvul.008G154200.1	-0.3
Phvul.008G154300.1	0.13
Phvul.008G154400.1	0.24
Phvul.008G154500.1	NA
Phvul.008G154600.1	0.13
Phvul.008G154700.1	NA
Phvul.008G154800.1	-0.52
Phvul.008G154900.1	NA
Phvul.008G155000.1	0.09
Phvul.008G155100.1	-0.48
Phvul.008G155200.1	0.24
Phvul.008G155300.1	0.16
Phvul.008G155400.1	2.06
Phvul.008G155500.1	0.15
Phvul.008G155600.1	-0.54
Phvul.008G155700.1	NA
Phvul.008G155800.1	0.23
Phvul.008G155900.1	NA
Phvul.008G156000.1	0.16
Phvul.008G156100.1	NA
Phvul.008G156200.1	-0.28
Phvul.008G156200.1	-0.11
Phvul.008G156300.1	-0.22
Phvul.008G156400.1	2.04
Phvul.008G156500.1	-0.1
Phvul.008G156600.1	0.11
Phvul.008G156700.1	0.2
Phvul.008G156800.1	-0.21
Phvul.008G156900.1	1.47
Phvul.008G157000.1	-0.59
Phvul.008G157100.1	0.35
Phvul.008G157200.1	-0.69
Phvul.008G157300.1	0.3
Phvul.008G157400.1	NA
Phvul.008G157500.1	NA
Phvul.008G157500.1	NA
Phvul.008G157600.1	1.24
Phvul.008G157700.1	-0.21
Phvul.008G157800.1	-0.42
Phvul.008G157900.1	-0.31
Phvul.008G158000.1	-0.65
Phvul.008G158100.1	NA
Phvul.008G158200.1	-0.12
Phvul.008G158300.1	-0.29
Phvul.008G158400.1	-0.14
Phvul.008G158500.1	-0.3
Phvul.008G158600.1	0.09
Phvul.008G158700.1	0.15
Phvul.008G158800.1	0
Phvul.008G158900.1	-0.32
Phvul.008G159000.1	-0.01
Phvul.008G159100.1	0.16
Phvul.008G159200.1	0.67
Phvul.008G159300.1	0.01
Phvul.008G159400.1	2.14
Phvul.008G159500.1	-0.69
Phvul.008G159600.1	NA
Phvul.008G159700.1	0.5
Phvul.008G159800.1	0.6
Phvul.008G159900.1	-0.11
Phvul.008G160000.1	-0.06
Phvul.008G160100.1	-0.14
Phvul.008G160200.1	-0.13
Phvul.008G160300.1	-0.34
Phvul.008G160400.1	NA
Phvul.008G160500.1	NA
Phvul.008G160500.1	0.42
Phvul.008G160600.1	0.68
Phvul.008G160700.1	0.88
Phvul.008G160800.1	0.28
Phvul.008G160900.1	0.05
Phvul.008G161000.1	-0.91
Phvul.008G161100.1	-1.08
Phvul.008G161200.1	-0.44
Phvul.008G161300.1	-0.43
Phvul.008G161400.1	1.39
Phvul.008G161500.1	-0.02
Phvul.008G161600.1	0.38
Phvul.008G161700.1	-0.56
Phvul.008G161800.1	0.18
Phvul.008G161900.1	-0.19
Phvul.008G162000.1	-0.16
Phvul.008G162100.1	0
Phvul.008G162200.1	NA
Phvul.008G162300.1	-0.43
Phvul.008G162400.1	-0.28
Phvul.008G162500.1	0.07
Phvul.008G162600.1	NA
Phvul.008G162700.1	-0.53
Phvul.008G162800.1	0.97
Phvul.008G162900.1	-0.09
Phvul.008G163000.1	0.3
Phvul.008G163100.1	0.09
Phvul.008G163200.1	0.12
Phvul.008G163300.1	-0.04
Phvul.008G163300.1	-0.18
Phvul.008G163400.1	0
Phvul.008G163500.1	-1.08
Phvul.008G163600.1	0.24
Phvul.008G163700.1	0.45
Phvul.008G163800.1	-0.46
Phvul.008G163900.1	-0.31
Phvul.008G164000.1	NA
Phvul.008G164100.1	-0.2
Phvul.008G164200.1	0
Phvul.008G164300.1	-0.2
Phvul.008G164400.1	NA
Phvul.008G164500.1	0.12
Phvul.008G164600.1	0.33
Phvul.008G164700.1	0.29
Phvul.008G164800.1	-0.1
Phvul.008G164900.1	0.25
Phvul.008G165000.1	1.32
Phvul.008G165100.1	0.27
Phvul.008G165200.1	0.12
Phvul.008G165300.1	NA
Phvul.008G165400.1	-0.17
Phvul.008G165500.1	0.04
Phvul.008G165600.1	1.25
Phvul.008G165700.1	1.05
Phvul.008G165800.1	-0.01
Phvul.008G165900.1	0
Phvul.008G166000.1	-0.64
Phvul.008G166000.1	-0.67
Phvul.008G166100.1	NA
Phvul.008G166200.1	NA
Phvul.008G166300.1	NA
Phvul.008G166400.1	NA
Phvul.008G166500.1	1.21
Phvul.008G166600.1	-0.19
Phvul.008G166700.1	-0.16
Phvul.008G166800.1	0.27
Phvul.008G166900.1	-0.68
Phvul.008G167000.1	NA
Phvul.008G167100.1	NA
Phvul.008G167200.1	NA
Phvul.008G167300.1	1.61
Phvul.008G167400.1	1.45
Phvul.008G167500.1	-0.63
Phvul.008G167600.1	0.35
Phvul.008G167700.1	-0.19
Phvul.008G167800.1	-0.38
Phvul.008G167800.1	-0.3
Phvul.008G167900.1	NA
Phvul.008G167900.1	NA
Phvul.008G168000.1	-0.68
Phvul.008G168100.1	1.19
Phvul.008G168200.1	0.48
Phvul.008G168300.1	0.39
Phvul.008G168400.1	NA
Phvul.008G168500.1	-0.1
Phvul.008G168600.1	NA
Phvul.008G168700.1	-0.22
Phvul.008G168800.1	-0.14
Phvul.008G168900.1	0.73
Phvul.008G169000.1	-0.6
Phvul.008G169100.1	NA
Phvul.008G169200.1	-0.44
Phvul.008G169300.1	0.19
Phvul.008G169400.1	-0.83
Phvul.008G169500.1	-0.61
Phvul.008G169600.1	-0.02
Phvul.008G169700.1	NA
Phvul.008G169800.1	5.31
Phvul.008G169900.1	3.39
Phvul.008G170000.1	0.8
Phvul.008G170100.1	0.21
Phvul.008G170200.1	-0.19
Phvul.008G170300.1	-0.27
Phvul.008G170400.1	NA
Phvul.008G170500.1	NA
Phvul.008G170600.1	-0.1
Phvul.008G170700.1	-0.78
Phvul.008G170800.1	-0.83
Phvul.008G170900.1	-0.65
Phvul.008G171000.1	-0.14
Phvul.008G171100.1	0.05
Phvul.008G171200.1	NA
Phvul.008G171300.1	-0.51
Phvul.008G171400.1	0.71
Phvul.008G171500.1	NA
Phvul.008G171600.1	0.09
Phvul.008G171700.1	0.22
Phvul.008G171800.1	0
Phvul.008G171900.1	NA
Phvul.008G172000.1	-0.39
Phvul.008G172100.1	NA
Phvul.008G172100.1	NA
Phvul.008G172200.1	1.14
Phvul.008G172300.1	0.33
Phvul.008G172400.1	3.12
Phvul.008G172500.1	0.73
Phvul.008G172600.1	NA
Phvul.008G172700.1	-0.55
Phvul.008G172800.1	0.68
Phvul.008G172900.1	0
Phvul.008G173000.1	-0.19
Phvul.008G173100.1	-0.63
Phvul.008G173200.1	0.4
Phvul.008G173300.1	-0.38
Phvul.008G173400.1	NA
Phvul.008G173500.1	-0.06
Phvul.008G173600.1	0.35
Phvul.008G173700.1	-0.7
Phvul.008G173800.1	0.82
Phvul.008G173900.1	-0.81
Phvul.008G174000.1	0.01
Phvul.008G174100.1	-0.16
Phvul.008G174200.1	NA
Phvul.008G174300.1	0.95
Phvul.008G174400.1	1.57
Phvul.008G174500.1	0.05
Phvul.008G174600.1	NA
Phvul.008G174700.1	1.23
Phvul.008G174800.1	-0.53
Phvul.008G174900.1	3
Phvul.008G175000.1	0.97
Phvul.008G175100.1	1.11
Phvul.008G175200.1	0
Phvul.008G175200.1	0
Phvul.008G175300.1	0.61
Phvul.008G175400.1	NA
Phvul.008G175500.1	2.02
Phvul.008G175600.1	-0.9
Phvul.008G175700.1	2.53
Phvul.008G175800.1	1.27
Phvul.008G175900.1	NA
Phvul.008G176000.1	2.58
Phvul.008G176100.1	1.77
Phvul.008G176200.1	1.65
Phvul.008G176300.1	0.92
Phvul.008G176400.1	0
Phvul.008G176500.1	1.31
Phvul.008G176600.1	0.26
Phvul.008G176700.1	-0.32
Phvul.008G176800.1	-0.19
Phvul.008G176900.1	3.55
Phvul.008G177000.1	2.13
Phvul.008G177100.1	0.06
Phvul.008G177200.1	0.42
Phvul.008G177300.1	-0.07
Phvul.008G177400.1	0.54
Phvul.008G177500.1	1.05
Phvul.008G177600.1	NA
Phvul.008G177700.1	NA
Phvul.008G177800.1	0.52
Phvul.008G177900.1	0.92
Phvul.008G178000.1	3.14
Phvul.008G178100.1	0
Phvul.008G178200.1	0.49
Phvul.008G178300.1	-0.19
Phvul.008G178400.1	0.19
Phvul.008G178500.1	-0.21
Phvul.008G178600.1	0.32
Phvul.008G178700.1	0.3
Phvul.008G178800.1	2.48
Phvul.008G178900.1	-0.59
Phvul.008G179000.1	-1.02
Phvul.008G179100.1	NA
Phvul.008G179200.1	-0.15
Phvul.008G179300.1	-0.06
Phvul.008G179400.1	1.49
Phvul.008G179500.1	-0.2
Phvul.008G179600.1	NA
Phvul.008G179700.1	-0.13
Phvul.008G179800.1	0.25
Phvul.008G179900.1	NA
Phvul.008G180000.1	0.15
Phvul.008G180100.1	-0.75
Phvul.008G180200.1	-0.23
Phvul.008G180300.1	0.14
Phvul.008G180400.1	-0.22
Phvul.008G180500.1	0.97
Phvul.008G180600.1	NA
Phvul.008G180700.1	NA
Phvul.008G180800.1	0.2
Phvul.008G180900.1	NA
Phvul.008G181000.1	0.23
Phvul.008G181100.1	-0.4
Phvul.008G181200.1	0.03
Phvul.008G181300.1	NA
Phvul.008G181300.1	NA
Phvul.008G181400.1	-0.26
Phvul.008G181500.1	-0.15
Phvul.008G181600.1	0.04
Phvul.008G181700.1	NA
Phvul.008G181800.1	0.01
Phvul.008G181900.1	-1.08
Phvul.008G182000.1	0
Phvul.008G182100.1	-0.29
Phvul.008G182200.1	-0.09
Phvul.008G182300.1	-0.83
Phvul.008G182400.1	-0.68
Phvul.008G182500.1	0.23
Phvul.008G182600.1	0.24
Phvul.008G182700.1	-0.07
Phvul.008G182800.1	-0.2
Phvul.008G182900.1	-0.24
Phvul.008G183000.1	-0.34
Phvul.008G183100.1	0.31
Phvul.008G183200.1	-0.11
Phvul.008G183300.1	0.84
Phvul.008G183400.1	-0.37
Phvul.008G183500.1	0.57
Phvul.008G183600.1	0.18
Phvul.008G183700.1	0.27
Phvul.008G183700.1	-0.09
Phvul.008G183800.1	0.15
Phvul.008G183900.1	-0.21
Phvul.008G184000.1	-0.12
Phvul.008G184100.1	0.51
Phvul.008G184200.1	-0.09
Phvul.008G184300.1	-0.81
Phvul.008G184400.1	0.04
Phvul.008G184500.1	0.07
Phvul.008G184600.1	-0.06
Phvul.008G184700.1	-0.44
Phvul.008G184700.1	0.16
Phvul.008G184800.1	0.52
Phvul.008G184900.1	-0.95
Phvul.008G185000.1	0.86
Phvul.008G185100.1	-0.27
Phvul.008G185200.1	-0.71
Phvul.008G185300.1	-0.08
Phvul.008G185400.1	-0.27
Phvul.008G185500.1	0.01
Phvul.008G185600.1	-0.22
Phvul.008G185700.1	1.59
Phvul.008G185800.1	0.66
Phvul.008G185900.1	0.74
Phvul.008G186000.1	-1.14
Phvul.008G186100.1	0.09
Phvul.008G186200.1	-1.02
Phvul.008G186300.1	-0.52
Phvul.008G186400.1	-0.58
Phvul.008G186500.1	-0.11
Phvul.008G186600.1	-0.78
Phvul.008G186700.1	1.53
Phvul.008G186800.1	0
Phvul.008G186900.1	0.34
Phvul.008G187000.1	1.11
Phvul.008G187100.1	-0.32
Phvul.008G187200.1	0.26
Phvul.008G187300.1	0.1
Phvul.008G187400.1	-0.73
Phvul.008G187500.1	0.15
Phvul.008G187600.1	0.73
Phvul.008G187700.1	3.35
Phvul.008G187800.1	0.51
Phvul.008G187900.1	0.38
Phvul.008G188000.1	1.83
Phvul.008G188100.1	3.18
Phvul.008G188200.1	0.04
Phvul.008G188300.1	0.18
Phvul.008G188400.1	-0.34
Phvul.008G188500.1	0.01
Phvul.008G188600.1	NA
Phvul.008G188700.1	-0.89
Phvul.008G188800.1	NA
Phvul.008G188900.1	-0.71
Phvul.008G189000.1	-0.12
Phvul.008G189100.1	0.89
Phvul.008G189200.1	0.42
Phvul.008G189300.1	-0.46
Phvul.008G189400.1	-0.3
Phvul.008G189500.1	NA
Phvul.008G189600.1	-0.21
Phvul.008G189700.1	0.32
Phvul.008G189800.1	-0.86
Phvul.008G189900.1	0.02
Phvul.008G190000.1	-0.18
Phvul.008G190100.1	-0.94
Phvul.008G190200.1	-0.35
Phvul.008G190300.1	-0.24
Phvul.008G190400.1	-0.22
Phvul.008G190400.1	-0.34
Phvul.008G190500.1	1
Phvul.008G190600.1	-0.17
Phvul.008G190600.1	-0.19
Phvul.008G190700.1	1.18
Phvul.008G190800.1	-0.26
Phvul.008G190900.1	-0.08
Phvul.008G191000.1	NA
Phvul.008G191100.1	NA
Phvul.008G191200.1	-0.39
Phvul.008G191300.1	0.1
Phvul.008G191400.1	-0.89
Phvul.008G191500.1	1.12
Phvul.008G191600.1	0.16
Phvul.008G191700.1	1.18
Phvul.008G191800.1	-0.01
Phvul.008G191900.1	NA
Phvul.008G192000.1	0
Phvul.008G192100.1	-0.47
Phvul.008G192200.1	-0.04
Phvul.008G192300.1	0.18
Phvul.008G192400.1	-0.35
Phvul.008G192500.1	NA
Phvul.008G192600.1	2
Phvul.008G192700.1	-0.35
Phvul.008G192800.1	0.31
Phvul.008G192900.1	0.22
Phvul.008G193000.1	NA
Phvul.008G193100.1	NA
Phvul.008G193200.1	-2.09
Phvul.008G193300.1	-0.24
Phvul.008G193400.1	0.03
Phvul.008G193400.1	NA
Phvul.008G193500.1	0.24
Phvul.008G193600.1	-0.27
Phvul.008G193700.1	-0.8
Phvul.008G193800.1	0.05
Phvul.008G193900.1	2.37
Phvul.008G194000.1	NA
Phvul.008G194100.1	-0.06
Phvul.008G194200.1	NA
Phvul.008G194300.1	-0.01
Phvul.008G194400.1	-0.23
Phvul.008G194500.1	0.13
Phvul.008G194600.1	-0.04
Phvul.008G194700.1	3.82
Phvul.008G194800.1	0.71
Phvul.008G194900.1	0.18
Phvul.008G195000.1	0
Phvul.008G195100.1	2.8
Phvul.008G195200.1	2.04
Phvul.008G195300.1	2.78
Phvul.008G195400.1	-0.59
Phvul.008G195500.1	-0.13
Phvul.008G195600.1	0.14
Phvul.008G195700.1	0.12
Phvul.008G195800.1	-0.99
Phvul.008G195900.1	0.65
Phvul.008G196000.1	-1.16
Phvul.008G196100.1	-0.16
Phvul.008G196200.1	0.16
Phvul.008G196300.1	0
Phvul.008G196400.1	-0.23
Phvul.008G196500.1	-0.21
Phvul.008G196600.1	0.25
Phvul.008G196700.1	-0.31
Phvul.008G196800.1	-0.26
Phvul.008G196900.1	-0.59
Phvul.008G197000.1	-0.36
Phvul.008G197100.1	-0.09
Phvul.008G197200.1	-0.38
Phvul.008G197300.1	0.25
Phvul.008G197400.1	-0.19
Phvul.008G197500.1	-0.01
Phvul.008G197600.1	-0.17
Phvul.008G197700.1	NA
Phvul.008G197800.1	NA
Phvul.008G197900.1	NA
Phvul.008G198000.1	NA
Phvul.008G198100.1	NA
Phvul.008G198200.1	NA
Phvul.008G198300.1	NA
Phvul.008G198400.1	NA
Phvul.008G198500.1	NA
Phvul.008G198600.1	NA
Phvul.008G198700.1	NA
Phvul.008G198800.1	NA
Phvul.008G198900.1	NA
Phvul.008G199000.1	NA
Phvul.008G199100.1	0
Phvul.008G199200.1	0.45
Phvul.008G199300.1	0.41
Phvul.008G199300.1	0
Phvul.008G199400.1	0
Phvul.008G199500.1	-0.33
Phvul.008G199600.1	0.27
Phvul.008G199700.1	0.03
Phvul.008G199800.1	0.24
Phvul.008G199900.1	1.25
Phvul.008G200000.1	0.19
Phvul.008G200100.1	0.17
Phvul.008G200200.1	-0.34
Phvul.008G200300.1	-0.33
Phvul.008G200400.1	-0.47
Phvul.008G200500.1	-0.3
Phvul.008G200600.1	1.49
Phvul.008G200700.1	0.19
Phvul.008G200800.1	-0.57
Phvul.008G200900.1	NA
Phvul.008G201000.1	1.4
Phvul.008G201100.1	1.33
Phvul.008G201200.1	0.26
Phvul.008G201300.1	-0.13
Phvul.008G201400.1	0.08
Phvul.008G201500.1	0.24
Phvul.008G201600.1	0.11
Phvul.008G201700.1	0.52
Phvul.008G201800.1	-0.44
Phvul.008G201900.1	-0.3
Phvul.008G202000.1	0.15
Phvul.008G202100.1	NA
Phvul.008G202200.1	-0.21
Phvul.008G202300.1	-0.27
Phvul.008G202400.1	-0.17
Phvul.008G202500.1	-1.18
Phvul.008G202600.1	-0.76
Phvul.008G202700.1	-0.72
Phvul.008G202800.1	-0.74
Phvul.008G202900.1	-0.11
Phvul.008G203000.1	0.09
Phvul.008G203100.1	-0.27
Phvul.008G203200.1	0.05
Phvul.008G203300.1	0.25
Phvul.008G203400.1	0.37
Phvul.008G203500.1	0.42
Phvul.008G203600.1	0.66
Phvul.008G203700.1	0.06
Phvul.008G203800.1	0.54
Phvul.008G203900.1	0.65
Phvul.008G204000.1	-0.19
Phvul.008G204100.1	0.24
Phvul.008G204200.1	-0.68
Phvul.008G204300.1	0.81
Phvul.008G204400.1	-0.03
Phvul.008G204500.1	-0.42
Phvul.008G204600.1	-0.37
Phvul.008G204700.1	-0.68
Phvul.008G204800.1	0.28
Phvul.008G204900.1	NA
Phvul.008G205000.1	NA
Phvul.008G205100.1	-0.04
Phvul.008G205200.1	-0.4
Phvul.008G205300.1	0.63
Phvul.008G205400.1	-0.66
Phvul.008G205500.1	-0.03
Phvul.008G205600.1	0.24
Phvul.008G205700.1	-0.49
Phvul.008G205800.1	0.1
Phvul.008G205900.1	-0.02
Phvul.008G206000.1	0.06
Phvul.008G206100.1	-0.48
Phvul.008G206200.1	0.03
Phvul.008G206300.1	0.08
Phvul.008G206400.1	-0.19
Phvul.008G206500.1	0.11
Phvul.008G206600.1	-0.11
Phvul.008G206700.1	0.01
Phvul.008G206800.1	NA
Phvul.008G206900.1	-0.24
Phvul.008G207000.1	0.04
Phvul.008G207100.1	0
Phvul.008G207200.1	1.15
Phvul.008G207300.1	2.95
Phvul.008G207400.1	-0.13
Phvul.008G207500.1	0.19
Phvul.008G207600.1	0.01
Phvul.008G207700.1	-0.08
Phvul.008G207800.1	1.4
Phvul.008G207800.1	-0.37
Phvul.008G207900.1	3.71
Phvul.008G208000.1	1.06
Phvul.008G208100.1	0.39
Phvul.008G208200.1	0.78
Phvul.008G208300.1	-0.11
Phvul.008G208400.1	0.04
Phvul.008G208500.1	-0.32
Phvul.008G208600.1	NA
Phvul.008G208700.1	-0.1
Phvul.008G208800.1	0.26
Phvul.008G208900.1	0.35
Phvul.008G209000.1	0.5
Phvul.008G209100.1	0.59
Phvul.008G209200.1	0.14
Phvul.008G209300.1	-0.02
Phvul.008G209400.1	NA
Phvul.008G209500.1	NA
Phvul.008G209600.1	-0.41
Phvul.008G209700.1	1.28
Phvul.008G209800.1	1.2
Phvul.008G209900.1	-0.74
Phvul.008G210000.1	-0.29
Phvul.008G210100.1	-0.31
Phvul.008G210200.1	-0.14
Phvul.008G210300.1	0.15
Phvul.008G210400.1	-1.13
Phvul.008G210500.1	-1.17
Phvul.008G210600.1	-0.63
Phvul.008G210700.1	0.18
Phvul.008G210800.1	NA
Phvul.008G210900.1	0.36
Phvul.008G211000.1	0
Phvul.008G211100.1	NA
Phvul.008G211200.1	1.51
Phvul.008G211300.1	2.09
Phvul.008G211400.1	-0.27
Phvul.008G211500.1	-0.49
Phvul.008G211600.1	-0.5
Phvul.008G211700.1	-0.11
Phvul.008G211800.1	1.52
Phvul.008G211900.1	-0.18
Phvul.008G212000.1	-0.13
Phvul.008G212100.1	NA
Phvul.008G212200.1	0.16
Phvul.008G212300.1	-0.3
Phvul.008G212400.1	0.27
Phvul.008G212500.1	1.93
Phvul.008G212600.1	0.49
Phvul.008G212700.1	1.25
Phvul.008G212700.1	NA
Phvul.008G212800.1	0
Phvul.008G212900.1	1.21
Phvul.008G213000.1	0
Phvul.008G213100.1	0
Phvul.008G213200.1	-0.52
Phvul.008G213300.1	-0.09
Phvul.008G213400.1	0.18
Phvul.008G213500.1	-0.3
Phvul.008G213600.1	-0.41
Phvul.008G213700.1	-0.16
Phvul.008G213800.1	0.03
Phvul.008G213900.1	1.36
Phvul.008G213900.1	-0.2
